KOSO-22,Kosowska,A|N,52.4556824997,16.8768882751
BIAL-22,Białczańska,A|N,52.4569835193,16.8794739246
RZEP-22,Rzepeckiej,A|N,52.4553948319,16.8820166588
TULO-22,Tułodzieckiej,A|N,52.4519361332,16.8875849247
STII-22,Strzeszyńska II,A|N,52.4478559579,16.8969136477
STNZ-22,Strzeszyńska n/ż,A|N,52.445881122,16.8996763229
ST I-22,Strzeszyńska I,A|N,52.4432816582,16.9038498402
SZLU-22,Szpital Lutycka,A,52.4404792972,16.908082366
TROJ-22,Trójpole,A|N,52.4374641894,16.9113922119
OPW-21,Os.Powstańców Warszawy,A,52.4354758058,16.9140958786
ALSO-23,Al. Solidarności,A,52.435868257,16.9201469421
WYLO-22,Wyłom,A|N,52.4329378701,16.9201469421
KSMI-21,Księcia Mieszka I,A|N,52.4297456197,16.9199752808
OM I-21,Os.Marysieńki I,A,52.4604418215,16.9039463997
OMII-21,Os.Marysieńki II,A,52.4639652188,16.9037532806
WIET-21,Wietrzna n/ż,A,52.4679393248,16.9006741047
DESZ-21,Deszczowa,A,52.471573226,16.9020903111
SZKL-21,Szklarniowa,A,52.4774482697,16.9066822529
MOCM-21,Morasko Cmentarz,A,52.4832571912,16.9104158878
MOKO-21,Morasko Kościół,A,52.4887125664,16.9088280201
MORA-24,Morasko,A,52.4893266621,16.905169487
MOKO-24,Morasko Kościół,A,52.4886668355,16.908634901
JSNZ-21,Jaśkowiaka n/ż,A,52.4886341706,16.9153618813
LUGO-21,Os. Lubczykowa Góra,A|N,52.489914618,16.9418406487
RADO-21,Radojewo,A|N,52.4977140892,16.9461536407
MORA-23,Morasko,A,52.4893789251,16.904976368
RADO-22,Radojewo,A|N,52.4978316586,16.9462394714
RA I-21,Radojewo I,A|N,52.4972699353,16.945745945
LUGO-23,Os. Lubczykowa Góra,A,52.4897447648,16.9408750534
JSNZ-22,Jaśkowiaka n/ż,A,52.4888824235,16.915705204
MOKO-23,Morasko Kościół,A,52.488804028,16.9087529182
MORA-22,Morasko,A,52.4892482673,16.9052124023
MOKO-22,Morasko Kościół,A,52.4887778961,16.9084525108
MOCM-22,Morasko Cmentarz,A,52.4835250757,16.9100403786
SZKL-22,Szklarniowa,A,52.4773829231,16.9062423706
DESZ-22,Deszczowa,A,52.4717496848,16.9016933441
WIET-22,Wietrzna n/ż,A,52.4679589329,16.9000840187
OM I-22,Os.Marysieńki I,A|N,52.4612720352,16.9035601616
SWAK-21,Św.Antoniego Kościół,A,52.3637556103,16.9332361221
SWAC-21,Św.Antoniego Cmentarz,A,52.3628514909,16.9380640984
PINC-21,Pińczowska,A,52.3597327919,16.9406604767
ROMI-22,Rondo Minikowo,A,52.3553164424,16.9438576698
RAKA-21,Radomska,A,52.3543466212,16.9480204582
GARA-21,Garaszewo,A,52.3521054662,16.9568181038
RAKA-22,Radomska,A,52.3544776793,16.9481277466
ROMI-21,Rondo Minikowo,A,52.3549888025,16.9428706169
DEKA-21,Dęblińska,A,52.3516467363,16.9419264793
ZAKL-21,Zaklikowska,A,52.3490384385,16.9411754608
MARL-22,Marlewo,A,52.3439131437,16.9402098656
TOMA-22,Tomaszowska,A,52.3438344901,16.9338798523
STAS-22,Staszowska,A,52.345315777,16.926047802
STWI-23,Starołęka Wielka,A,52.3409504261,16.9182372093
KORD-22,Kordeckiego,A,52.3870925217,16.8803429604
PALA-22,Palacza,A,52.3893384499,16.8831110001
ARCI-22,Arciszewskiego,A,52.3924943425,16.8861687183
PROM-22,Promienista,A,52.3961017358,16.8813836575
GROC-24,Grochowska,A,52.4000361426,16.8764805794
MARC-24,Marcelińska,A|N,52.4045789313,16.8756437302
BRZA-22,Brzask,A|N,52.4071643155,16.875590086
SZPI-24,Szpitalna,A,52.4105872618,16.8768882751
OGDY-21,Ogrody,A|N,52.4163919193,16.8817591667
ZERO-21,Żeromskiego,A,52.4159862071,16.8921017647
NIES-21,Niestachowska,A,52.4215938661,16.8950307369
WOPO-22,Wojska Polskiego,A|N,52.4276914676,16.9001913071
UP-22,Uniwersytet Przyrodniczy,A|N,52.4259610644,16.9045257568
SLAS-22,Śląska,A|N,52.4245119222,16.9081521034
SOCH-21,Sochaczewska,A,52.4237398993,16.9134092331
OSSL-21,Os. Słowiańskie,A,52.4258400318,16.9181084633
SLKA-25,Słowiańska,A,52.4270241746,16.9195139408
OPL-21,Os. Pod Lipami,A,52.4310801132,16.9366693497
ROSO-21,Rondo Solidarności,A|N,52.4355085102,16.9393408298
OKOS-21,Os. Kosmonautów,A|N,52.4387330451,16.9409501553
OWW-21,Os.Wichrowe Wzgórze,A|N,52.441774226,16.941229105
OWW-22,Os.Wichrowe Wzgórze,A|N,52.4418396254,16.9409072399
OKOS-22,Os. Kosmonautów,A|N,52.4387134239,16.9405800104
ROSO-22,Rondo Solidarności,A,52.4339255892,16.9376564026
SLKA-23,Słowiańska,A,52.4273185698,16.9194549322
OSSL-22,Os. Słowiańskie,A,52.4251563548,16.9173628092
SLAS-21,Śląska,A|N,52.4242633061,16.9091928005
UP-21,Uniwersytet Przyrodniczy,A|N,52.4261998576,16.9049119949
WOPO-24,Wojska Polskiego,A,52.4275606266,16.8979543447
NIES-22,Niestachowska,A,52.4214859074,16.8944942951
ZERO-22,Żeromskiego,A,52.4160712761,16.8917369843
OGDY-22,Ogrody,A|N,52.4165816866,16.8815660477
SZPI-23,Szpitalna,A,52.4118176251,16.8770062923
BRZA-21,Brzask,A|N,52.4077075541,16.8753433228
MARC-23,Marcelińska,A,52.4038654695,16.8754827976
GROC-23,Grochowska,A,52.3998986734,16.876115799
PROM-21,Promienista,A,52.3959249739,16.8809974194
ARCI-21,Arciszewskiego,A,52.3925958249,16.885637641
PALA-21,Palacza,A,52.3883791972,16.8813514709
ROSR-22,Rondo Śródka,A|N,52.4104236471,16.9555842876
KATE-22,Katedra,A|N,52.4102469425,16.9476234913
NASE-24,Naramowicka/Serbska,A|N,52.4324701675,16.9457083941
ROSO-24,Rondo Solidarności,A,52.4352926607,16.9377100468
POLA-22,Połabska,A|N,52.4357374403,16.929577589
OSZW-22,Os. Zwycięstwa,A|N,52.435923854,16.925650835
WRZO-22,Wrzoska,A|N,52.4353122834,16.9105929136
DOZD-21,Dojazd,A,52.4360383181,16.9022405148
SMSW-21,Szpital Msw,A,52.4377454337,16.9039785862
LU I-21,Lutycka I,A|N,52.4408488136,16.9011569023
LUII-21,Lutycka II/Pharmgas,A|N,52.4385760753,16.8945264816
SZKA-21,Szczawnicka,A,52.4385433732,16.8904924393
TRUS-21,Truskawiecka,A,52.4421012222,16.8867373466
DRUS-21,Druskienicka,A,52.4448478944,16.8881320953
DUKI-22,Dukielska,A,52.4490591258,16.8898165226
SZSZ-21,Szarych Szeregów,A,52.4590297687,16.878465414
SZSZ-22,Szarych Szeregów,A,52.45895132,16.8784546852
DUKI-21,Dukielska,A,52.4490623952,16.8895804882
DRUS-22,Druskienicka,A,52.4446974858,16.8877243996
TRUS-22,Truskawiecka,A,52.4421600812,16.8865227699
SZKA-22,Szczawnicka,A,52.438406024,16.8902134895
LUII-22,Lutycka II/Pharmgas,A|N,52.4384485368,16.8945479393
LU I-22,Lutycka I,A|N,52.440734362,16.9012534618
SMSW-22,Szpital Msw,A,52.437833731,16.9042146206
DOZD-22,Dojazd,A,52.4366335269,16.9013500214
WRZO-21,Wrzoska,A|N,52.4349885073,16.9100350142
OSZW-21,Os. Zwycięstwa,A|N,52.4356000824,16.9255971909
POLA-23,Połabska,A,52.4352468743,16.9313800335
ROSO-23,Rondo Solidarności,A|N,52.4341021989,16.9402956963
MAGA-23,Małe Garbary,A|N,52.4106559798,16.9391423464
KATE-21,Katedra,A|N,52.4100833266,16.9489699602
RUDN-22,Rudnicze,A,52.3768698132,16.8416976929
RUDN-21,Rudnicze,A,52.3760052603,16.8438434601
WOLO-22,Wołowska,A,52.3705490176,16.8427866697
TRZE-21,Trzebińska n/ż,A,52.3678697754,16.8420892954
SYCO-21,Sycowska n/ż,A,52.3618949385,16.8368911743
AUCH-21,Auchan/Sycowska,A,52.3550281194,16.838285923
AUCH-22,Auchan/Sycowska,A,52.3548970629,16.8391656876
SYCO-22,Sycowska n/ż,A,52.361396999,16.8366765976
TRZE-22,Trzebińska n/ż,A,52.3677977153,16.8422019482
WOLO-23,Wołowska,A,52.3702149401,16.8431353569
RUDN-24,Rudnicze,A,52.3759528627,16.8438649178
RUDN-23,Rudnicze,A,52.376902561,16.8416762352
WOLO-24,Wołowska,A,52.3706538258,16.842802763
KURL-22,Kurlandzka,A|N,52.3918330642,16.9836080074
OSZO-22,Os. Zodiak,A|N,52.3912699877,16.9885325432
M1 I-23,Centrum M1,A,52.3846696722,16.996922493
M1 I-24,Centrum M1,A,52.3846631238,16.9971263409
OSZO-21,Os. Zodiak,A|N,52.3912143344,16.9900399446
KURL-21,Kurlandzka,A|N,52.3921145997,16.9822776318
L II-21,Os. Lecha II,A,52.3871580023,16.9713717699
L I-23,Os. Lecha I,A,52.3897280381,16.9681531191
OGDY-25,Ogrody,A,52.4176810124,16.8811798096
PONZ-21,Polska n/ż,A|N,52.419909026,16.8730527163
BUZA-21,Bużańska,A|N,52.4236155892,16.8669748306
PLOT-21,Przelot,A|N,52.4261311638,16.8604463339
PILO-21,Pilotów,A|N,52.4276881965,16.8548083305
TATR-21,Tatrzańska,A|N,52.4294610534,16.8481725454
KOLO-21,Kołobrzeska,A|N,52.431492228,16.8386185169
SMOC-21,Smochowice,A|N,52.4321136637,16.8325889111
LUPO-21,Łupowska,A|N,52.4354103969,16.829059124
BRAN-21,Braniewska,A|N,52.4353188243,16.821269989
CZKA-21,Człopska,A|N,52.4352403334,16.8141245842
MIED-21,Międzyzdrojska,A|N,52.4357308995,16.8091195822
KRZY-21,Krzyżowniki,A|N,52.4415453272,16.8077516556
SLUP-21,Słupska,A|N,52.4486602531,16.8045759201
STOB-21,Stobnicka,A|N,52.4540479985,16.8012714386
SZRE-21,Szpital Rehabilitacyjny,A|N,52.4639063889,16.8006277084
CHKA-21,Chojnicka,A|N,52.4684295268,16.8014001846
PSAR-21,Psarskie,A,52.4709131331,16.8020439148
CAMP-21,Camping,A|N,52.4722725215,16.7959070206
KIDW-21,Kiekrz Dworzec,A|N,52.4753571316,16.7893409729
KIKO-21,Kiekrz Kościół,A|N,52.4774482697,16.7844486237
ADMI-21,Admiralska n/ż,A|N,52.4753832714,16.776638031
KIEK-21,Kiekrz,A|N,52.473605727,16.7741060257
KIEK-22,Kiekrz,A|N,52.4735273042,16.7741060257
ADMI-22,Admiralska n/ż,A|N,52.4755923896,16.7774105072
WIMO-21,Wilków Morskich n/ż,A|N,52.477709655,16.780371666
KIKO-22,Kiekrz Kościół,A|N,52.4767686607,16.7851781845
KIDW-22,Kiekrz Dworzec,A|N,52.4750957323,16.7890834808
CAMP-22,Camping,A|N,52.4720111039,16.7957353592
PSAR-22,Psarskie,A,52.4709654181,16.8015289307
CHKA-22,Chojnicka,A|N,52.4687432532,16.8010997772
SZRE-22,Szpital Rehabilitacyjny,A|N,52.4639848288,16.7999839783
STOB-22,Stobnicka,A|N,52.4539433884,16.8009281158
SLUP-22,Słupska,A|N,52.4486340974,16.804060936
KRZY-22,Krzyżowniki,A|N,52.4418396254,16.8074941635
MIED-22,Międzyzdrojska,A|N,52.4350702692,16.8089103699
CZKA-22,Człopska,A,52.4350441054,16.814596653
BRAN-22,Braniewska,A,52.4351651128,16.8212485313
LUPO-22,Łupowska,A,52.435266497,16.8290376663
SMOC-22,Smochowice,A|N,52.4310016147,16.8333506584
KOLO-22,Kołobrzeska,A|N,52.4311226331,16.8385916948
TATR-22,Tatrzańska,A|N,52.4290979834,16.8486714363
PILO-22,Pilotów,A|N,52.4276031499,16.8541806936
PLOT-22,Przelot,A|N,52.4259414375,16.8602478504
BUZA-22,Bużańska,A|N,52.4234847361,16.8665724993
PIAT-24,Piątkowska,A,52.4413229672,16.9120573997
PIAT-21,Piątkowska,A,52.4403419541,16.9124543667
WLOA-21,Włościańska,A|N,52.444069688,16.913741827
SUSZ-21,Suszki,A|N,52.4469143253,16.9141066074
STOI-23,Stoińskiego,A|N,52.4512888229,16.927716136
STRU-21,Strugarka,A|N,52.4539172358,16.9277966022
OSBI-21,Os. Batorego I,A|N,52.4569442931,16.9277751446
OSBA-23,Os. Batorego II,A|N,52.460284929,16.928794384
INFI-21,Instytut Fizyki,A,52.4639063889,16.9309401512
ORP-21,Os. Różany Potok,A|N,52.4651679466,16.9417333603
ORP-23,Os. Różany Potok,A|N,52.4666255564,16.9422161579
ORP-24,Os. Różany Potok,A|N,52.4665340487,16.9422698021
ORP-22,Os. Różany Potok,A|N,52.4652921395,16.9417440891
INFI-22,Instytut Fizyki,A,52.4638148755,16.9307363033
OSBA-24,Os. Batorego II,A|N,52.460317615,16.9285905361
OSBI-22,Os. Batorego I,A|N,52.4568789161,16.9274961948
STRU-22,Strugarka,A|N,52.4532111104,16.927485466
SUSZ-22,Suszki,A|N,52.4469143253,16.9138491154
WLOA-22,Włościańska,A|N,52.4447236438,16.9137632847
PIAT-25,Piątkowska,A,52.4413949074,16.9121110439
R SZ-25,Os. Rusa Szpital,A,52.3888997499,16.9922930002
OAK-22,Os.Armii Krajowej,A|N,52.3817653517,16.9519525766
OBOH-22,Os.Bohaterów II W. Ś.,A|N,52.3835302321,16.9474518299
ORZE-22,Os. Rzeczypospolitej,A|N,52.3853277837,16.9452309608
OPIA-22,Os. Piastowskie,A|N,52.3917283063,16.9483906031
RRAT-21,Rondo Rataje,A|N,52.3947334489,16.9495278597
OPIA-21,Os. Piastowskie,A|N,52.3911554073,16.9474840164
ORZE-21,Os. Rzeczypospolitej,A|N,52.3845518004,16.9442331791
OBOH-21,Os.Bohaterów II W. Ś.,A|N,52.3834156316,16.9472104311
OAK-21,Os.Armii Krajowej,A|N,52.3816736677,16.9521832466
R SZ-21,Os. Rusa Szpital,A,52.3897607764,16.9941437244
ROSR-23,Rondo Śródka,A|N,52.4107705096,16.9578909874
ZAWA-21,Zawady,A|N,52.4150504372,16.9587922096
KORO-21,Koronkarska,A|N,52.4166602108,16.9602942467
STUD-21,Studzienna,A|N,52.4194215554,16.9661736488
RWSC-21,Rynek Wschodni,A|N,52.4212012877,16.9708514214
GLOW-21,Główna,A|N,52.4232295716,16.9768381119
BALA-22,Bałtycka,A,52.4265923914,16.977648139
CHEM-21,Chemiczna,A,52.4277438038,16.9658946991
WIII-21,Wilczak II,A,52.4314595206,16.9519203901
ESTO-21,Estońska,A,52.442827145,16.9360685349
UMUL-21,Umultowska,A,52.4437557857,16.9291162491
SARM-21,Sarmacka,A,52.4470320305,16.9278663397
STOI-24,Stoińskiego,A,52.4503930344,16.9272387028
SARM-22,Sarmacka,A,52.4455149175,16.9280219078
UMUL-24,Umultowska,A,52.4430920058,16.9305539131
ESTO-22,Estońska,A,52.4426799995,16.9364011288
NASE-23,Naramowicka/Serbska,A,52.4313941058,16.9474411011
WIII-22,Wilczak II,A,52.4310670301,16.9533634186
CHEM-22,Chemiczna,A,52.4272727751,16.9666457176
BALA-23,Bałtycka,A|N,52.4258727434,16.9779539108
GLOW-22,Główna,A|N,52.422313584,16.9753575325
RWSC-22,Rynek Wschodni,A|N,52.4213844914,16.970808506
STUD-22,Studzienna,A|N,52.419565507,16.9654870033
KORO-22,Koronkarska,A|N,52.4163461133,16.9596290588
ZAWA-22,Zawady,A|N,52.4135060464,16.9570112228
PLWL-01,Pl. Wiosny Ludów,T,52.4049651122,16.9317340851
LAKO-01,Łąkowa,T,52.4021472229,16.9342178106
AWF-03,AWF,T,52.3990280252,16.9360095263
SERA-01,Serafitek,T,52.3971262865,16.9446140528
RRAT-02,Rondo Rataje,T,52.3959740745,16.9493025541
RRAT-01,Rondo Rataje,T,52.3960329951,16.9493669271
SERA-02,Serafitek,T,52.3968906092,16.9459927082
AWF-02,AWF,T,52.3995288137,16.9355964661
LAKO-02,Łąkowa,T,52.4021374042,16.9343304634
PLWL-02,Pl. Wiosny Ludów,T,52.405099293,16.9317179918
ZAWA-02,Zawady,T,52.4131264845,16.9579392672
RSTA-03,Rondo Starołęka,T,52.3805570719,16.9421947002
HEWI-01,Hetm/Wiadukt,T,52.3828360761,16.9291591644
ROLN-01,Rolna,T,52.3840737618,16.9183391333
TRAU-03,Traugutta,T,52.3847908178,16.9152063131
KOLE-01,Kolejowa,T,52.3871678244,16.9028842449
GLHE-03,Głogowska/Hetmańska,T,52.3899146463,16.8950521946
ARCI-01,Arciszewskiego,T,52.3927889682,16.8869197369
AREN-01,Arena,T,52.3983602984,16.8888401985
RJNJ-03,R Jana Nowaka-Jeziorańsk,T,52.4031912703,16.8891996145
BUKO-01,Bukowska,T,52.409968795,16.8889045715
ZERO-01,Żeromskiego,T,52.4156001226,16.8909215927
OGDY-01,Ogrody,T,52.4166405798,16.8827837706
OGDY-02,Ogrody,T,52.4167387348,16.8828642368
ZERO-03,Żeromskiego,T,52.4154888773,16.8908679485
BUKO-02,Bukowska,T,52.4099622503,16.8887543678
RJNJ-04,R Jana Nowaka-Jeziorańsk,T,52.4019933957,16.8892371655
AREN-02,Arena,T,52.398271922,16.8887597322
ARCI-02,Arciszewskiego,T,52.392766053,16.8867266178
GLHE-04,Głogowska/Hetmańska,T,52.3899146463,16.8945586681
KOLE-02,Kolejowa,T,52.3870728775,16.9028091431
TRAU-04,Traugutta,T,52.3853670736,16.9138598442
ROLN-02,Rolna,T,52.3839853568,16.9182425737
HEWI-02,Hetm/Wiadukt,T,52.382750943,16.9290304184
RSTA-04,Rondo Starołęka,T,52.3804719344,16.9420605898
ROSR-07,Rondo Śródka,T,52.4104629147,16.9573867321
ZAWA-01,Zawady,T,52.4131166682,16.9578373432
ZIII-21,Żegrze III,A|N,52.3835105864,16.9692099094
Z II-21,Żegrze II,A|N,52.3812610872,16.9666564465
Z I-21,Żegrze I,A|N,52.3789034105,16.9599026442
OBOD-21,Obodrzycka,A|N,52.3715348593,16.957526207
WARO-21,Warowna,A|N,52.3675979116,16.9480901957
OKOP-21,Okopowa,A|N,52.3669591891,16.9440346956
FORT-21,Forteczna,A|N,52.3681874935,16.9373291731
STAR-21,Starołęka,A|N,52.3687312121,16.9324743748
STAR-22,Starołęka,A|N,52.368806546,16.9323134422
FORT-22,Forteczna,A|N,52.3681187094,16.9370877743
OKOP-22,Okopowa,A|N,52.3669690156,16.943385601
WARO-22,Warowna,A|N,52.3671753731,16.947478652
OBOD-22,Obodrzycka,A|N,52.3716593161,16.958116293
OB I-23,Os.Orła Białego I n/ż,A|N,52.3746429003,16.9644087553
Z I-22,Żegrze I,A|N,52.3787298543,16.9608950615
Z II-22,Żegrze II,A|N,52.3796074521,16.9644141197
ZIII-22,Żegrze III,A|N,52.3810777168,16.9670855999
CHRZ-21,Chrzanowska,A|N,52.3474163666,17.005559206
OSNZ-21,Ostrowska n/ż,A|N,52.3541369273,17.0017290115
SPKA-21,Spławska,A|N,52.3568104498,17.0003342628
RSTA-21,Rondo Starołęka,A|N,52.3815001224,16.9430851936
STOM-21,Stomil,A|N,52.3766176537,16.9401669502
BYST-21,Bystra,A|N,52.3712761189,16.9344860315
STAR-01,Starołęka,A|N,52.3681449129,16.9333648682
STAR-02,Starołęka,A|N,52.3682333496,16.9334506989
BYST-22,Bystra,A|N,52.3705293661,16.9339978695
STOM-22,Stomil,A|N,52.376453913,16.9403332472
RSTA-22,Rondo Starołęka,A|N,52.3820567747,16.9439649582
MT-02,Most Teatralny,A|N,52.4107443314,16.9127708673
RJEZ-03,Rynek Jeżycki,A|N,52.4122397365,16.9061082602
KOSC-21,Kościelna,A|N,52.4139510459,16.9050300121
JEZY-21,Jeżycka,A|N,52.4166863855,16.9068861008
NADW-21,Nad Wierzbakiem,A|N,52.4218686688,16.9091498852
WOPO-23,Wojska Polskiego,A|N,52.4283587504,16.90071702
PIAT-23,Piątkowska,A|N,52.4413752873,16.9125509262
ROOB-22,Rondo Obornicka,A|N,52.4430723866,16.9077980518
PESK-22,Podolańska,A|N,52.4335789089,16.8869948387
GOKA-21,Golęcińska,A|N,52.4323949422,16.8844306469
LINZ-21,Literacka n/ż,A|N,52.440381195,16.8716847897
HEZJ-21,Hezjoda,A|N,52.4453121958,16.8746674061
LITE-21,Literacka,A|N,52.4469502908,16.874576211
LITE-22,Literacka,A|N,52.4469372125,16.8745493889
HEZJ-22,Hezjoda,A|N,52.4446647882,16.8739914894
LINZ-22,Literacka n/ż,A|N,52.4402634721,16.8715560436
GOKA-22,Golęcińska,A|N,52.4312305682,16.8853211403
PESK-21,Podolańska,A|N,52.4339190481,16.8874239922
ROOB-21,Rondo Obornicka,A|N,52.4429056225,16.9079267979
PIAT-22,Piątkowska,A|N,52.4413622073,16.912368536
WIWI-21,Witosa Wiadukt,A|N,52.4344063584,16.905593276
WIKL-21,Witosa Kładka,A|N,52.4306352865,16.9025838375
NADW-22,Nad Wierzbakiem,A|N,52.4208937656,16.9084310532
JEZY-22,Jeżycka,A|N,52.4167649095,16.9061136246
KOSC-22,Kościelna,A|N,52.4133162659,16.9038927555
RJEZ-04,Rynek Jeżycki,A|N,52.4121612044,16.9060277939
RKAP-27,Rondo Kaponiera,A|N,52.4077599141,16.9111937284
NOVO-22,Novotel,A|N,52.4093961328,16.9727396965
ROSR-21,Rondo Śródka,A|N,52.4096906457,16.9576871395
NOVO-21,Novotel,A|N,52.4090165355,16.9724071026
MARC-21,Marcelińska,A|N,52.4043040208,16.8740558624
RYCE-21,Rycerska,A|N,52.4043302028,16.8675756454
JUGO-21,Jugosłowiańska,A|N,52.3893908317,16.8668675423
OSKO-21,Os. Kopernika,A|N,52.3856060866,16.8637722731
KACZ-23,Kacza n/ż,A|N,52.3826658097,16.8603819609
KACZ-21,Kacza,A|N,52.381120285,16.8622326851
KACZ-22,Kacza,A|N,52.3808812478,16.8625438213
KACZ-24,Kacza n/ż,A|N,52.3827574917,16.8606126308
OSKO-22,Os. Kopernika,A|N,52.3851018659,16.8634128571
JUGO-22,Jugosłowiańska,A|N,52.389430118,16.8674254417
RYCE-22,Rycerska,A|N,52.4040683819,16.8691420555
RKAP-23,Rondo Kaponiera,A|N,52.4078188191,16.9111776352
OSDE-22,Os. Dębina,A|N,52.3605485233,16.9040107727
SAMO-22,Samotna,A|N,52.360374895,16.9047886133
AZAL-22,Azaliowa,A|N,52.3638866406,16.9075942039
LOZO-22,Łozowa,A|N,52.3689244598,16.9081950188
DOWI-22,Dolna Wilda,A|N,52.3703656028,16.9162845612
PINZ-22,Piastowska n/ż,A|N,52.3730250432,16.9180333614
WSPO-21,Wspólna,A|N,52.3773250065,16.9073957205
HCP-02,Hcp,A|N,52.3822925312,16.9121861458
TRAU-02,Traugutta,A|N,52.3845976395,16.9139295816
KOSI-02,Kosińskiego,A|N,52.3901208966,16.9192403555
RYWI-02,Rynek Wildecki,A|N,52.3940591101,16.9214451313
SWCZ-02,Św. Czesława,A|N,52.3979151416,16.9214612246
SKLA-21,Składowa,A|N,52.4056589203,16.9186556339
ZAME-23,Zamek,A|N,52.4076061064,16.9169121981
SKLA-22,Składowa,A|N,52.4054756513,16.9186019897
NIEZ-22,Niezłomnych,A|N,52.4025759726,16.9214344025
SWCZ-01,Św. Czesława,A|N,52.3979478739,16.9215202332
RYWI-01,Rynek Wildecki,A|N,52.3941638624,16.9215631485
KOSI-01,Kosińskiego,A|N,52.3898197054,16.9191330671
TRAU-01,Traugutta,A|N,52.3846631238,16.9141280651
HCP-01,Hcp,A|N,52.382750943,16.9123899937
WSPO-01,Wspólna,A|N,52.3778325907,16.9080287218
DOWI-21,Dolna Wilda,A|N,52.3719901076,16.9169282913
LOZO-21,Łozowa,A|N,52.369553328,16.9085222483
AZAL-21,Azaliowa,A|N,52.363801471,16.9073367119
OSDE-21,Os. Dębina,A|N,52.3604731752,16.9040590525
EDWA-21,Edwardowo n/ż,A|N,52.4100113353,16.8484139442
BRZE-21,Brzechwy,A|N,52.4076551941,16.8441009521
WIEC-21,Wieczorynki,A|N,52.4084864027,16.8404531479
OBA-21,Os. Bajkowe,A|N,52.4109406676,16.8336188793
PERZ-21,Perzycka,A|N,52.412059767,16.8190383911
LAWI-22,Ławica,A|N,52.4096251986,16.8233835697
MALE-22,Malechowska,A|N,52.4118045363,16.8300676346
OBA-22,Os. Bajkowe,A|N,52.4104825485,16.834294796
WIEC-22,Wieczorynki,A|N,52.4084274987,16.8401312828
BRZE-22,Brzechwy,A|N,52.4078711789,16.8431138992
EDWA-22,Edwardowo n/ż,A|N,52.4100506033,16.8484568596
RAKO-21,Rakoniewicka,A|N,52.3787331289,16.8803805113
RAKO-23,Rakoniewicka n/ż,A|N,52.377711426,16.8806916475
LESZ-22,Leszczyńska,A|N,52.3761460788,16.8788677454
SMIE-22,Śmiełowska,A|N,52.3738569043,16.8770974874
KOZM-22,Koźmińska,A|N,52.3699005118,16.8762874603
BUCZ-22,Buczka,A|N,52.3639095708,16.8788462877
OKUL-22,Okulickiego,A|N,52.3596934791,16.8810403347
SWIE-22,Świerczewo,A|N,52.3569349481,16.885010004
KORF-22,Korfantego,A|N,52.3594641541,16.8873596191
BEDZ-22,Będzińska,A|N,52.3614166546,16.8899130821
CIES-22,Cieszyńska,A|N,52.3662058121,16.8956851959
DEEC-21,Dębiec,A|N,52.3712368164,16.9015645981
DEEC-22,Dębiec,A|N,52.3711254593,16.9014894962
PRCZ-22,Przełęcz,A|N,52.3774527218,16.8880677223
SZYM-21,Szymanowskiego,A|N,52.4602587802,16.9170355797
OPIE-21,Opieńskiego,A|N,52.4598371285,16.9221317768
OSBA-22,Os. Batorego II,A|N,52.4593762488,16.9274532795
RUBI-21,Rubież,A|N,52.450661119,16.9480419159
BRON-21,Bronisza,A|N,52.4548848707,16.9480633736
BURY-21,Burysława,A|N,52.458088375,16.947054863
MAPO-21,Maków Polnych,A|N,52.4633736477,16.9480848312
KRES-21,Kresowa,A|N,52.4679295207,16.9476985931
RUMA-21,Rumiankowa,A|N,52.4749715672,16.9466793537
DUNZ-21,Dziurawcowa n/ż,A|N,52.4795001024,16.9451880455
UMTA-21,Umultowo,A|N,52.4817870642,16.9439220428
LOPI-21,Łopianowa,A|N,52.4869224939,16.9426989555
LUGO-22,Os. Lubczykowa Góra,A|N,52.4894246553,16.9416689873
LOPI-22,Łopianowa,A|N,52.4868832944,16.9422912598
UMTA-22,Umultowo,A|N,52.4819438801,16.9434285164
DUNZ-22,Dziurawcowa n/ż,A|N,52.479160315,16.9450807571
RUMA-22,Rumiankowa,A|N,52.4757622974,16.9461536407
KRES-22,Kresowa,A|N,52.4674131685,16.9475322962
MAPO-22,Maków Polnych,A|N,52.4634586252,16.9478970766
BURY-22,Burysława,A|N,52.4579641619,16.9468832016
BRON-22,Bronisza,A|N,52.4543683655,16.9478756189
RUBI-22,Rubież,A|N,52.4494776113,16.9476664066
OSBA-21,Os. Batorego II,A|N,52.459824054,16.9275820255
OPIE-22,Opieńskiego,A|N,52.4600561264,16.9230759144
SOB-21,Os. Sobieskiego,A|N,52.4628670473,16.9166868925
SODW-21,Sobieskiego Dworzec,A|N,52.4653052124,16.9158983231
GADW-22,Garbary Dworzec,A,52.4166078614,16.9390511513
NOGO-22,Nowowiejskiego,A,52.4150177177,16.9198250771
KLIN-21,Klin n/ż,A,52.4188588309,16.9141387939
WOPO-21,Wojska Polskiego,A,52.4281952016,16.8987965584
GOLE-21,Golęcin,A,52.4307137857,16.8911039829
LUBI-21,Lubieńska,A,52.4482548379,16.8865013123
KART-21,Kartuska,A,52.4538649306,16.8800640106
KOSO-21,Kosowska,A,52.4554863627,16.877682209
BIAL-23,Białczańska,A,52.457918399,16.8780899048
SYPU-21,Synów Pułku,A,52.4600103658,16.8742704391
SUCH-21,Sucholeska,A,52.462599037,16.8684983253
